FATALITIES,injuries,lat,lng,ped,bike
0,1,47.65203781,-122.3499273,0,1
0,1,47.68529543,-122.4027889,0,1
0,1,47.62469578,-122.3384343,0,1
0,2,47.62207494,-122.3475918,0,1
0,1,47.60980944,-122.3167797,0,1
0,1,47.6679125,-122.3661799,0,1
0,1,47.59131555,-122.3823755,0,1
0,1,47.67397843,-122.3119178,0,1
0,1,47.60062928,-122.2857134,1,1
0,1,47.64614703,-122.349741,0,1
0,1,47.67916902,-122.3553197,0,1
0,1,47.61536892,-122.3439344,0,1
0,1,47.61408979,-122.3187959,0,1
0,1,47.52141079,-122.2699975,0,1
0,1,47.61848878,-122.325633,0,1
0,0,47.59546317,-122.3270316,0,1
0,0,47.65891125,-122.3177659,0,1
0,1,47.62599734,-122.3291934,0,1
0,0,47.60779445,-122.33754,0,1
0,1,47.61992218,-122.3188886,0,1
0,1,47.6106811,-122.341958,0,1
0,0,47.57887474,-122.2837063,0,1
0,1,47.67090899,-122.3821245,0,1
0,1,47.61279295,-122.3309544,0,1
0,1,47.63286085,-122.3760753,0,1
0,1,47.6058838,-122.3167806,0,1
0,1,47.63059667,-122.3276455,0,1
0,1,47.60800607,-122.3014766,0,1
0,1,47.61229387,-122.3387324,0,1
0,1,47.64688219,-122.3505554,0,1
0,2,47.607131,-122.3167802,0,1
0,1,47.61522501,-122.3244726,0,1
0,1,47.60085286,-122.3169651,0,1
0,2,47.64502969,-122.3473007,0,1
0,1,47.60922111,-122.3357752,0,1
0,1,47.66220361,-122.3748495,0,1
0,1,47.66905294,-122.3039461,0,1
0,1,47.63385962,-122.3255871,0,1
0,1,47.64651155,-122.3497555,0,1
0,0,47.56472619,-122.3649112,1,1
0,1,47.60348389,-122.3320622,0,1
0,1,47.60910003,-122.3063113,0,1
0,1,47.6334202,-122.342283,0,1
0,1,47.66864794,-122.394509,1,1
0,0,47.54637208,-122.300332,0,1
0,1,47.62205575,-122.3423716,0,1
0,1,47.62455805,-122.3462663,0,1
0,0,47.60690837,-122.3321236,0,1
0,1,47.66366435,-122.3761234,0,1
0,1,47.60655275,-122.3317981,0,1
0,1,47.64614703,-122.349741,0,1
0,1,47.61649591,-122.2892054,0,1
0,1,47.58921409,-122.3148561,0,1
0,1,47.60346437,-122.329744,0,1
0,1,47.62145629,-122.3384606,1,1
0,1,47.62257974,-122.3342767,0,1
0,1,47.66494074,-122.3179229,0,1
0,1,47.631906,-122.3268856,0,1
0,1,47.67606025,-122.348305,0,1
0,1,47.6501588,-122.3474299,0,1
0,1,47.62269122,-122.3567246,0,1
0,1,47.66428987,-122.3406875,0,1
0,1,47.59587388,-122.3115296,0,1
0,1,47.62971974,-122.3423036,0,1
0,1,47.61581795,-122.3208079,0,1
0,0,47.65202473,-122.320924,0,1
0,1,47.67248685,-122.3543796,0,1
0,1,47.59926044,-122.299278,0,1
0,0,47.57170661,-122.334197,0,1
0,1,47.60931643,-122.3404667,0,1
0,1,47.64752086,-122.3819777,0,1
0,1,47.68318391,-122.387559,0,1
0,0,47.52519008,-122.2780586,0,1
0,1,47.60587262,-122.3357817,0,1
0,1,47.61971961,-122.3423917,0,1
0,0,47.56955575,-122.3707128,0,1
0,1,47.61349514,-122.3167845,0,1
0,1,47.62387939,-122.3384409,0,1
0,1,47.69060247,-122.3789565,0,1
0,1,47.5218167,-122.3874694,0,1
0,1,47.55318299,-122.260477,0,1
0,1,47.61210999,-122.3207612,0,1
0,1,47.60937181,-122.3297765,0,1
0,1,47.63372768,-122.281063,0,1
0,0,47.6970841,-122.3445994,0,1
0,1,47.60799662,-122.2962543,0,1
0,2,47.68872437,-122.3767994,1,1
0,1,47.62251474,-122.2855141,0,1
0,1,47.66865279,-122.3656361,0,1
0,1,47.70144568,-122.35004,0,1
0,1,47.51105159,-122.2470312,0,1
0,1,47.611504,-122.3443434,0,1
0,3,47.66865141,-122.3936816,0,1
0,2,47.6596517,-122.3177466,0,1
0,1,47.6135469,-122.3026942,0,1
0,1,47.61524086,-122.3200162,0,1
0,1,47.61524086,-122.3200162,0,1
0,1,47.59135531,-122.334195,0,1
0,1,47.57138888,-122.3703604,0,1
0,1,47.73412901,-122.3478015,0,1
0,1,47.60800896,-122.30277,0,1
0,0,47.60362424,-122.3352595,0,1
0,1,47.60633735,-122.3346715,0,1
0,1,47.69930505,-122.3960463,0,1
0,1,47.68439667,-122.3350133,0,1
0,1,47.65751423,-122.3178021,0,1
0,1,47.63633468,-122.3761394,0,1
0,1,47.65894425,-122.3647161,0,1
0,1,47.62971974,-122.3423036,0,1
0,0,47.5992779,-122.3027612,0,1
0,1,47.65051497,-122.3398037,0,1
0,1,47.65339944,-122.3133346,0,1
0,1,47.62087408,-122.3384654,0,1
0,1,47.65688931,-122.317819,0,1
0,1,47.58822859,-122.3341966,0,1
0,0,47.59625814,-122.3263721,0,1
0,2,47.60925182,-122.3373377,0,1
0,1,47.60235031,-122.284971,0,1
0,1,47.59131555,-122.3823755,0,1
0,1,47.66503748,-122.3661875,0,1
0,1,47.5859051,-122.2981277,0,1
0,0,47.54741482,-122.320797,0,1
0,1,47.66146818,-122.3696905,0,1
0,0,47.6198982,-122.322206,0,1
0,1,47.6679125,-122.3661799,0,1
0,0,47.68781239,-122.3364139,0,1
0,1,47.57931015,-122.3866214,0,1
0,0,47.61352793,-122.3320419,0,1
0,1,47.69064792,-122.3646547,0,1
0,0,47.61120737,-122.337592,0,1
0,1,47.6978386,-122.355377,0,1
0,1,47.62199981,-122.3342742,0,1
0,1,47.7083647,-122.290095,0,1
0,1,47.65203781,-122.3499273,0,1
0,1,47.66135209,-122.3267166,0,1
0,1,47.6023056,-122.3325194,0,1
0,1,47.62511809,-122.3240414,0,1
0,1,47.67282886,-122.3543772,0,1
0,1,47.58295465,-122.2876589,0,1
0,1,47.68180342,-122.3498907,0,1
0,1,47.59583117,-122.3224587,0,1
0,1,47.66135728,-122.3277575,0,1
0,1,47.63524418,-122.3015654,0,1
0,1,47.64449322,-122.3258827,0,1
0,1,47.7226394,-122.2908313,0,1
0,1,47.53248587,-122.2785751,0,1
0,1,47.65751587,-122.3187963,0,1
0,1,47.65203781,-122.3499273,0,1
0,1,47.61544972,-122.3307297,0,1
0,1,47.70865452,-122.3326554,0,1
0,1,47.65050202,-122.3315434,0,1
0,1,47.6125019,-122.3430526,0,1
0,1,47.66831167,-122.3336679,0,1
0,1,47.61416829,-122.3379372,0,1
0,1,,,0,1
0,1,47.60729906,-122.3370868,0,1
0,1,47.64924012,-122.3474187,0,1
0,1,47.70505031,-122.3440137,0,1
0,1,47.60253667,-122.3319657,0,1
0,1,47.55963761,-122.3043864,0,1
0,1,47.62145629,-122.3384606,0,1
0,1,47.66692039,-122.3608013,0,1
0,1,47.65448187,-122.3144645,0,1
0,1,47.61848339,-122.3240048,0,1
0,1,47.61369731,-122.3283606,0,1
0,0,47.61522806,-122.3239461,0,1
0,1,47.61643219,-122.3168728,0,1
0,1,47.66219804,-122.3174511,0,1
0,1,47.58507696,-122.3259732,1,1
0,1,47.61655713,-122.3320659,0,1
0,1,47.68964536,-122.3176035,0,1
0,1,47.66129196,-122.3165789,0,1
0,1,47.60436039,-122.3167811,0,1
0,1,47.65054328,-122.3076162,0,1
0,1,47.67588716,-122.3238955,0,1
0,1,47.60729906,-122.3370868,0,1
0,1,47.65420909,-122.3144718,0,1
0,1,47.63029977,-122.3288819,0,1
0,1,47.67771392,-122.3789079,0,1
0,1,47.53812531,-122.2892674,0,1
0,1,47.67573704,-122.2665651,0,1
0,1,47.68474779,-122.3552982,0,1
0,1,47.65891125,-122.3177659,0,1
0,0,47.57139258,-122.3341937,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.65831485,-122.3132072,0,1
0,0,47.54797378,-122.3161042,0,1
0,1,47.61524086,-122.3200162,0,1
0,1,47.52141079,-122.2699975,0,1
0,1,47.61393611,-122.3434938,0,1
0,1,47.60306058,-122.3377875,0,1
0,1,47.67417168,-122.3202804,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.66626672,-122.300605,0,1
0,1,47.60130413,-122.3341801,0,1
0,0,47.61543076,-122.3101522,0,1
0,1,47.6016902,-122.3149285,0,1
0,1,47.65941261,-122.2990342,0,1
0,1,47.7068541,-122.3362056,1,1
0,1,47.66262431,-122.3319435,0,1
0,1,47.64052578,-122.4009851,0,1
0,1,47.56293851,-122.2707193,0,1
0,0,47.58085454,-122.3342002,0,1
0,1,47.6140804,-122.3201156,0,1
0,2,47.64384056,-122.3258848,0,1
0,1,47.67577773,-122.2969243,0,1
0,1,47.66490072,-122.3130742,0,1
0,1,47.5640756,-122.3741937,0,1
0,1,47.61196946,-122.31884,0,1
0,1,47.64854073,-122.3427754,0,1
0,1,47.70478491,-122.2908746,0,1
0,1,47.54406693,-122.304162,0,1
0,1,47.61544972,-122.3307297,0,1
0,1,47.61521815,-122.3268042,0,1
0,1,47.58085454,-122.3342002,0,1
0,1,47.60268591,-122.3167818,0,1
0,1,47.62139831,-122.3291456,0,1
0,1,47.60978057,-122.339357,0,1
0,1,47.67577422,-122.3006515,0,1
0,1,47.60087849,-122.3312149,0,1
0,1,47.67237566,-122.3886931,0,1
0,0,47.68378782,-122.3421515,0,1
0,0,,,0,1
0,1,47.51685114,-122.2700248,0,1
0,1,47.60744621,-122.3249458,0,1
0,1,47.57967346,-122.2991597,0,1
0,1,47.57981114,-122.3342008,1,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.67488392,-122.2858171,0,1
0,1,47.631906,-122.3268856,0,1
0,1,47.61293809,-122.2968517,0,1
0,1,47.65339944,-122.3133346,0,1
0,1,47.70859413,-122.3232755,0,1
0,1,47.65123294,-122.3626677,0,1
0,3,47.52513742,-122.2655653,0,1
0,0,47.6111424,-122.3344638,0,1
0,1,47.66175394,-122.3421307,0,1
0,1,47.6214707,-122.3423767,0,1
0,1,47.62725467,-122.3396825,0,1
0,1,47.61443343,-122.3540246,0,1
0,1,47.59921009,-122.3141373,0,1
0,1,47.70146109,-122.3554149,0,1
0,1,47.66866691,-122.3762145,0,1
0,1,47.65620565,-122.3121264,0,1
0,1,47.67578859,-122.3125325,0,1
0,0,47.69785184,-122.3607058,0,1
0,1,47.65161865,-122.3426269,0,1
0,1,47.60171208,-122.327688,0,1
0,1,47.66489281,-122.3119374,0,1
0,1,47.57431136,-122.3709323,0,1
0,1,47.60802108,-122.3076226,0,1
0,1,47.69242229,-122.3559929,0,1
0,1,47.61521617,-122.3264973,0,1
0,1,47.61155749,-122.3154329,0,1
0,1,47.66825069,-122.3006173,0,1
0,1,47.5911753,-122.3072091,0,1
0,1,47.60617839,-122.3109038,0,1
0,1,47.7328465,-122.2924031,0,1
0,0,47.57135132,-122.2804214,0,1
0,1,47.69734203,-122.3472973,0,1
0,1,47.56409722,-122.26875,0,1
0,1,47.59749957,-122.3172267,0,1
0,0,47.61778205,-122.327864,0,1
0,0,47.65420909,-122.3144718,0,1
0,1,47.61751842,-122.3475705,0,1
0,0,47.60968542,-122.3346656,0,1
0,1,47.6575591,-122.3120908,0,1
0,1,47.57607354,-122.3095171,0,1
0,1,47.63372768,-122.281063,0,1
0,1,47.61329522,-122.332599,0,1
0,1,47.59919276,-122.3263605,0,1
0,0,47.67777486,-122.3708744,0,1
0,1,47.65134881,-122.3499345,0,1
0,0,47.68911277,-122.3445144,0,1
0,1,47.65125314,-122.376256,0,1
0,1,47.72686127,-122.3477135,0,1
0,1,47.62469578,-122.3384343,0,1
0,1,47.61465412,-122.3207895,0,1
0,1,47.65522323,-122.3026616,0,1
0,1,47.70598599,-122.3541203,0,1
0,2,47.60469505,-122.3362384,0,1
0,0,47.52601784,-122.3149171,0,1
0,1,47.61757129,-122.3208358,0,1
0,2,47.71005457,-122.3608344,0,1
0,1,47.57980933,-122.3259767,0,1
0,1,47.60729906,-122.3370868,0,1
0,1,47.572705,-122.3396915,0,1
0,1,47.61346582,-122.3289131,0,1
0,1,47.65339944,-122.3133346,0,1
0,1,47.65157827,-122.3212753,0,1
0,1,47.55985332,-122.3055377,0,1
0,1,47.60301939,-122.3331722,0,1
0,0,47.61649021,-122.3378936,0,1
0,1,47.60164758,-122.2925172,0,1
0,1,47.661319,-122.3207279,0,1
0,1,47.60822792,-122.3348663,0,1
0,0,47.66128458,-122.3154424,0,1
0,1,47.60285962,-122.3370863,0,1
0,1,47.61582546,-122.3387532,0,1
0,1,47.65296539,-122.3576617,0,1
0,1,47.65412009,-122.3425013,0,1
0,1,47.66031445,-122.3421994,0,1
0,0,47.56108911,-122.3861161,0,1
0,1,47.71925344,-122.2907841,0,1
0,1,47.6023056,-122.3325194,0,1
0,0,47.65832864,-122.3143633,0,1
0,1,47.6020314,-122.3368638,0,1
0,1,47.65688931,-122.317819,0,1
0,1,47.607515,-122.3342135,0,1
0,1,47.61283148,-122.3337092,0,1
0,0,47.59583727,-122.3263738,0,1
0,1,47.61856055,-122.3450058,0,1
0,1,47.61403122,-122.3496061,0,1
0,1,47.72217268,-122.3422712,0,1
0,1,47.61661181,-122.333149,0,1
0,1,47.60619746,-122.3154707,0,1
0,1,47.64626477,-122.3170723,0,1
0,1,47.61346582,-122.3289131,0,1
0,2,47.63953008,-122.3020806,0,1
0,1,47.61525439,-122.3181594,0,1
0,0,47.60465158,-122.3386932,0,1
0,1,47.62971974,-122.3423036,0,1
0,1,47.60330696,-122.2844873,0,1
0,1,47.61222096,-122.3445612,0,1
0,0,47.57981297,-122.3337371,0,1
0,1,47.65498101,-122.3362663,0,1
0,1,47.59919974,-122.3309288,0,1
0,1,47.67578344,-122.3119297,0,1
0,1,47.62306521,-122.2963179,0,1
0,1,47.56848232,-122.3947887,0,1
0,1,47.63099037,-122.3409938,0,1
0,1,47.64384056,-122.3258848,0,1
0,1,47.63959691,-122.3595898,0,1
0,1,47.60556728,-122.3167807,0,1
0,1,47.70911521,-122.3340009,0,1
0,1,47.61158283,-122.3210547,0,1
0,1,47.61773647,-122.3262539,0,1
0,1,47.61369731,-122.3283606,0,1
0,1,47.69347501,-122.3054768,0,1
0,1,47.66146315,-122.3666643,0,1
0,0,47.6262743,-122.3455983,0,1
0,1,47.64087739,-122.3258899,0,1
0,1,47.61844935,-122.3292921,0,1
0,1,47.67398833,-122.3661032,0,1
0,0,47.60782816,-122.3391053,0,1
0,1,47.61849674,-122.3278535,0,1
0,1,47.67833493,-122.3288359,0,1
0,1,47.61525915,-122.3175088,0,1
0,1,47.6262546,-122.2950588,0,1
0,0,47.67688979,-122.3564206,0,1
0,1,47.6111424,-122.3344638,0,1
0,1,47.62322375,-122.3423613,0,1
0,1,47.65173653,-122.3608691,0,1
0,1,47.60436039,-122.3167811,0,1
0,1,47.60436039,-122.3167811,0,1
0,1,47.661319,-122.3207279,0,1
0,1,47.59926483,-122.3045982,0,1
0,1,47.67149846,-122.3436749,0,1
0,1,47.67843999,-122.3271621,0,1
0,2,47.62802685,-122.3400074,0,1
0,1,47.72290005,-122.2963585,0,1
0,0,47.52462865,-122.328229,0,1
0,1,47.5588668,-122.3342131,0,1
0,1,47.67484973,-122.4010699,0,1
0,1,47.6795539,-122.3645129,0,1
0,0,47.61858192,-122.3503553,0,1
0,1,47.54042771,-122.2984258,0,1
0,1,47.66827123,-122.395373,0,1
0,1,47.61445724,-122.3298224,0,1
0,1,47.61649021,-122.3378936,0,1
0,1,47.65415338,-122.3554871,0,1
0,1,47.65167981,-122.3608704,0,1
0,2,47.57002064,-122.2783439,0,1
0,1,47.61995095,-122.3149699,0,1
0,1,47.72503418,-122.3449968,0,1
0,1,47.61855017,-122.3424019,0,1
0,1,47.60729906,-122.3370868,0,1
0,1,47.66097421,-122.2991519,0,1
0,1,47.53368043,-122.3550324,0,1
0,1,47.60466156,-122.3316043,0,1
0,1,47.62457274,-122.3527922,0,1
0,0,47.58085271,-122.329056,0,1
0,2,47.72321838,-122.3481953,0,1
0,1,47.66139443,-122.3500395,0,1
0,1,47.67439945,-122.3281789,0,1
0,1,47.5958268,-122.3202953,0,1
0,1,47.72022111,-122.3018693,0,1
0,1,47.61375831,-122.3471621,0,1
0,1,47.66530412,-122.3818967,0,1
0,1,47.57141302,-122.3488004,0,1
0,0,47.6140804,-122.3201156,0,1
0,1,47.61410377,-122.3168358,0,1
0,0,47.70508354,-122.3554527,0,1
0,0,47.61445724,-122.3298224,0,1
0,1,47.57069104,-122.4104394,0,1
0,1,47.58067124,-122.406597,0,1
0,1,47.60804798,-122.3141523,0,1
0,1,47.62454275,-122.3358271,0,1
0,1,47.61521875,-122.3255288,0,1
0,0,47.56834595,-122.3643538,0,1
0,1,47.65832177,-122.3137873,0,1
0,1,,,0,1
0,1,47.61523842,-122.3279038,0,1
0,1,47.55058511,-122.309895,0,1
0,1,47.66497537,-122.3228626,0,1
0,1,47.59918405,-122.3196386,0,1
0,1,47.62976064,-122.3003336,0,1
0,1,47.61581795,-122.3208079,0,1
0,1,47.55653286,-122.3323643,0,1
0,1,47.60004622,-122.3354665,0,1
0,1,47.68162466,-122.3228826,0,1
0,1,47.67016023,-122.3661744,0,1
0,1,47.52678337,-122.3927558,0,1
0,2,47.60306058,-122.3377875,0,1
0,1,47.62139465,-122.3304262,0,1
0,1,47.67954671,-122.3660171,0,1
0,1,47.7171731,-122.3448961,0,1
0,1,47.59461876,-122.3842538,0,1
0,1,47.6050505,-122.3365636,0,1
0,2,47.60169337,-122.3167819,0,1
0,1,47.61288924,-122.3167334,0,1
0,1,47.65104751,-122.3216858,0,1
0,1,47.61536892,-122.3439344,0,1
0,1,47.61524975,-122.3188145,0,1
0,1,47.61561648,-122.3344363,0,1
0,0,47.63524418,-122.3015654,0,1
0,1,47.61977326,-122.3567467,0,1
0,1,47.66125713,-122.3065282,0,1
0,1,47.66395682,-122.3788932,0,1
0,0,47.5346718,-122.2699903,0,1
0,0,47.65630185,-122.3178342,0,1
0,1,47.59918968,-122.3244047,0,1
0,1,47.600931,-122.3359937,0,1
0,1,47.62388537,-122.3423554,0,1
0,0,47.64383986,-122.3195941,0,1
0,2,47.67581493,-122.315658,0,1
0,1,47.65633896,-122.3608213,0,1
0,1,47.66508373,-122.3831049,0,1
0,1,47.65659421,-122.3178267,0,1
0,1,47.6021476,-122.3341769,0,1
0,1,47.68230841,-122.376777,0,1
0,1,47.65497775,-122.3822258,0,1
0,1,47.61230225,-122.3316907,0,1
0,1,47.71926467,-122.2927298,0,1
0,1,47.72503748,-122.3479333,0,1
0,2,47.6433905,-122.3002141,0,1
0,1,47.70177731,-122.3231325,0,1
0,1,47.62719239,-122.3566896,0,1
0,1,47.65123294,-122.3626677,0,1
0,1,47.6801631,-122.3228594,0,1
0,1,47.65717541,-122.3166846,0,1
0,1,47.64958973,-122.3497474,0,1
0,1,47.60347708,-122.2989075,0,1
0,2,47.61293125,-122.3181224,0,1
0,1,47.61628073,-122.3335771,0,1
0,1,47.69039693,-122.3230004,0,1
0,1,47.63264823,-122.3422819,0,1
0,1,47.61872749,-122.3304126,0,1
0,1,47.64954529,-122.3608826,0,1
0,1,47.60046899,-122.3354566,0,1
0,1,47.65601782,-122.3178416,0,1
0,0,47.60797946,-122.3331039,0,1
0,0,47.67614391,-122.3119371,0,1
0,1,47.52167546,-122.2713769,0,1
0,1,47.58837465,-122.3025936,0,1
0,1,47.61410377,-122.3168358,0,1
0,1,47.71974505,-122.3181323,0,1
0,1,47.61307325,-122.3516778,0,1
0,1,47.6155963,-122.3413463,0,1
0,1,47.6052991,-122.3383264,0,1
0,1,47.65836265,-122.3172199,0,1
0,1,47.58067124,-122.406597,0,1
0,0,47.64924012,-122.3474187,0,1
0,1,47.65104751,-122.3216858,0,1
0,2,47.63644438,-122.340459,0,1
0,1,47.59583331,-122.3237636,0,1
0,0,47.61998598,-122.3596987,0,1
0,1,47.64087739,-122.3258899,0,1
0,0,47.56470396,-122.3723428,0,1
0,1,47.64686731,-122.3339266,0,1
0,0,47.57977779,-122.4086623,0,1
0,1,47.598291,-122.3337283,0,1
0,1,47.61523842,-122.3279038,0,1
0,1,47.63831191,-122.3016534,0,1
0,1,47.52019341,-122.3904131,0,1
0,0,47.65831485,-122.3132072,0,1
0,1,47.61355908,-122.3336057,0,1
0,1,47.59919591,-122.3283193,0,1
0,1,47.57793916,-122.2978374,0,1
0,1,47.61844935,-122.3292921,0,1
0,1,47.62626148,-122.3423344,0,1
0,1,47.65830146,-122.3120712,0,1
0,1,47.66421456,-122.2956159,0,1
0,1,47.66932092,-122.3201014,0,1
0,1,47.61841385,-122.3505726,0,1
0,1,47.61855216,-122.3428872,0,1
0,1,47.59548532,-122.3263752,0,1
0,1,47.6050505,-122.3365636,0,1
0,1,47.59921009,-122.3141373,0,1
0,0,47.69092352,-122.3445262,0,1
0,1,47.56106419,-122.3841369,0,1
0,0,47.66262176,-122.3313452,0,1
0,1,47.59829223,-122.3359072,0,1
0,1,47.61528704,-122.3127662,0,1
0,1,47.62669857,-122.3423305,0,1
0,1,47.62066371,-122.3609284,0,1
0,1,47.72686127,-122.3477135,0,1
0,1,47.58340204,-122.302005,0,1
0,1,47.64924012,-122.3474187,0,1
0,1,47.70519883,-122.3124298,0,1
0,1,47.67059463,-122.3162866,0,1
0,1,47.53837243,-122.2899837,0,1
0,1,47.61544972,-122.3307297,0,1
0,1,47.61307325,-122.3516778,0,1
0,1,47.68323792,-122.37678,1,1
0,1,47.61630151,-122.3474946,0,1
0,1,47.57167787,-122.3291031,0,1
0,0,47.66135728,-122.3277575,0,1
0,1,47.63542019,-122.3078344,0,1
0,1,47.66146693,-122.3686156,0,1
0,2,47.58950378,-122.3941251,0,1
0,1,47.56617805,-122.290941,0,1
0,0,47.61359553,-122.3351727,0,1
0,0,47.61521815,-122.3268042,0,1
0,1,47.60968542,-122.3346656,0,1
0,1,47.65163751,-122.364462,0,1
0,1,47.60971641,-122.3362283,0,1
0,1,47.59749957,-122.3172267,0,1
0,1,47.65000901,-122.349791,0,1
0,1,47.69756886,-122.3054667,0,1
0,1,47.5586629,-122.2888179,0,1
0,1,47.71936523,-122.3072718,0,1
0,1,47.60169337,-122.3167819,0,1
0,1,47.61935121,-122.3169191,0,1
0,1,47.63595445,-122.3690169,0,1
0,1,47.62035577,-122.3567426,0,1
0,1,47.68621511,-122.3552992,0,1
0,1,47.61288924,-122.3167334,0,1
0,1,47.62511809,-122.3240414,0,1
0,1,47.60444647,-122.3344772,0,1
0,1,47.63141078,-122.3422889,0,1
0,1,47.6924489,-122.3606622,0,1
0,1,47.62543769,-122.3514802,0,1
0,1,47.55208188,-122.319754,0,1
0,1,47.55208188,-122.319754,0,1
0,0,47.61523842,-122.3279038,0,1
0,1,47.61538795,-122.3370261,0,1
0,0,47.65538288,-122.3424392,0,1
0,0,47.63026295,-122.3407468,0,1
0,1,47.63337181,-122.2815785,0,1
0,1,47.65751423,-122.3178021,0,1
0,0,47.6199172,-122.3195393,0,1
1,0,47.60729906,-122.3370868,0,1
0,1,47.59131555,-122.3823755,0,1
0,1,47.67871258,-122.3265288,0,1
0,1,47.70864593,-122.3313137,0,1
0,1,47.61337527,-122.3366468,0,1
0,1,47.71928489,-122.296314,0,1
0,1,47.65652345,-122.3132542,0,1
0,1,47.61210223,-122.333807,0,1
0,1,47.60436039,-122.3167811,0,1
0,1,47.67981702,-122.3257129,0,1
0,1,47.61428795,-122.3361548,0,1
0,0,47.66048198,-122.366191,0,1
0,1,47.67510649,-122.3607743,0,1
0,1,47.59918656,-122.3184327,0,1
0,1,47.69602018,-122.3526673,0,1
0,1,47.60166928,-122.3037389,0,1
0,1,47.55987647,-122.3044599,0,1
0,0,47.65051917,-122.3220945,0,1
0,1,47.57013548,-122.2795524,0,1
0,1,47.64171803,-122.3020586,0,1
0,1,47.66491734,-122.3152387,0,1
0,2,47.62200682,-122.2983591,0,1
0,1,47.64924012,-122.3474187,0,1
0,2,47.61805889,-122.3425304,0,1
0,0,47.65157827,-122.3212753,0,1
0,0,47.60001456,-122.3172298,0,1
0,1,47.6415777,-122.3446733,0,1
0,1,47.60776318,-122.3359758,0,1
0,1,47.67218409,-122.3376201,0,1
0,1,47.58209667,-122.3865123,0,1
0,1,47.61851729,-122.3342549,0,1
0,0,47.65270253,-122.3145119,0,1
0,1,47.61167201,-122.336484,0,1
0,1,47.65355966,-122.3138908,0,1
0,0,47.6254181,-122.3462592,0,1
0,0,47.61726332,-122.3061364,0,1
0,1,47.66112717,-122.366165,0,1
0,1,47.62141816,-122.334271,0,1
0,1,47.5173613,-122.3565108,0,1
0,1,47.52828076,-122.3665282,0,1
0,0,47.61521476,-122.3261864,0,1
0,1,47.69092352,-122.3445262,0,1
0,1,47.68513193,-122.3390887,0,1
0,0,47.51919636,-122.3566486,0,1
0,0,47.60926581,-122.290452,0,1
0,0,47.56159252,-122.2669471,0,1
0,1,47.60878749,-122.3384485,0,1
0,1,47.68311118,-122.3174895,0,1
0,1,47.55983481,-122.3031115,0,1
0,1,47.60878749,-122.3384485,0,1
0,1,47.61857116,-122.3476211,0,1
0,1,47.60351416,-122.3167815,0,1
0,2,47.68680277,-122.3875928,0,1
0,1,47.62469048,-122.3377844,0,1
0,1,47.66944247,-122.3762138,0,1
0,1,,,0,1
0,1,47.6575591,-122.3120908,0,1
0,1,47.57871215,-122.3399827,0,1
0,1,47.59962725,-122.3063562,0,1
0,1,47.65751423,-122.3178021,0,1
0,1,47.55123027,-122.2880957,0,1
0,1,47.64098835,-122.3020655,0,1
0,1,47.62320452,-122.3371424,0,1
0,1,47.64688458,-122.3513531,0,1
0,1,47.67766826,-122.3546776,0,1
0,0,47.60937181,-122.3297765,1,1
0,1,47.66490072,-122.3130742,0,1
0,1,47.675777,-122.3047945,0,1
0,1,47.59428168,-122.3165771,0,1
0,1,47.61090829,-122.3350196,0,1
0,1,47.63305621,-122.3258295,0,1
0,1,47.65589325,-122.3208541,0,1
0,1,47.59919591,-122.3283193,0,1
0,1,47.66029141,-122.3325638,0,1
0,1,47.5954074,-122.317262,0,1
0,1,47.59738156,-122.3341917,0,1
0,1,47.65683422,-122.313246,0,1
0,1,47.65751423,-122.3178021,0,1
0,1,47.68030702,-122.3472712,0,1
0,0,47.61408979,-122.3187959,0,1
0,1,47.6850637,-122.3754478,0,1
0,0,47.6759926,-122.3627248,0,1
0,0,47.56074768,-122.2870268,0,1
0,1,47.63714221,-122.3224111,0,1
0,0,47.6208884,-122.3423817,0,1
0,1,47.63520626,-122.3223943,0,1
0,1,47.6905667,-122.3458666,0,1
0,1,47.63898781,-122.3569193,0,1
0,0,47.61990775,-122.3208729,0,1
0,1,47.70862872,-122.3286343,0,1
0,1,47.54804935,-122.32727,0,1
0,1,47.62256049,-122.3253089,0,1
0,1,47.62971166,-122.3410074,0,1
0,1,47.6260178,-122.29244,0,1
0,1,47.67334117,-122.3187074,0,1
0,1,47.70143786,-122.3473443,0,1
0,1,47.60928514,-122.3389037,0,1
0,1,47.69241844,-122.3553208,0,1
0,1,47.618896,-122.3252884,0,1
0,1,47.58293882,-122.3009641,0,1
0,1,47.65794176,-122.3177911,0,1
0,1,47.57980945,-122.3290565,0,1
0,0,47.61855816,-122.3443859,0,1
0,1,47.59834984,-122.3237538,0,1
0,0,47.60928514,-122.3389037,0,1
0,1,47.64626956,-122.3221043,0,1
0,1,47.59583727,-122.3263738,0,1
0,1,47.72321838,-122.3481953,0,1
0,1,47.65315214,-122.3374893,0,1
0,1,47.62774787,-122.320216,0,1
0,1,47.59513064,-122.3263767,0,1
0,1,47.68983661,-122.3539539,0,1
0,1,47.72321838,-122.3481953,0,1
0,0,47.62544013,-122.3521346,0,1
0,1,47.61538795,-122.3370261,0,1
0,1,47.59031954,-122.336207,0,1
0,1,47.67959898,-122.3485897,0,1
0,1,47.61603294,-122.343075,0,1
0,1,47.66934432,-122.3399638,0,1
